"Wave","Country","Ethnic","attack_recode_bin","educ","lage","sex","urban_recode","ruling_supporter","employment_recode","eth_id_bin","ethfrac","polity2","civil","separatist","intim_recode_bin","primary","latentmean","violence_recode","violence_willing","distance","weights","subclass"
5,"Ghana","Akan",0,0,4.21950770517611,1,2,1,1,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0754990607808352,0.340127094478994,2093
5,"Ghana","Akan",0,4,3.46573590279973,2,2,2,2,0,0.706123292446136,8,1,1,1,1,0.462580925783697,0,0,0.0644319830955294,0.496693534794722,1254
5,"Ghana","Ga/Adangbe",0,6,3.55534806148941,1,2,2,1,0,0.706123292446136,8,1,1,1,1,0.462580925783697,0,0,0.0715637306729444,0.711174833910624,1026
5,"Ghana","Akan",0,5,3.29583686600433,2,2,1,1,0,0.706123292446136,8,1,1,1,1,0.462580925783697,0,0,0.0808177573953088,1.02595713744483,775
5,"Ghana","Akan",0,3,3.93182563272433,2,2,2,1,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0584371893736234,0.312916926920675,1974
5,"Ghana","Akan",0,3,3.97029191355212,1,2,1,2,0,0.706123292446136,8,1,1,2,2,0.462580925783697,0,0,0.0818422732087838,0.850317736197485,1768
5,"Ghana","Akan",0,0,3.61091791264422,2,2,1,2,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0749351639527315,0.0832225869469879,1199
5,"Ghana","Akan",0,1,4.02535169073515,1,2,1,1,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0784485267101319,0.244466349156777,1743
5,"Ghana","Akan",0,3,3.3322045101752,2,2,1,2,0,0.706123292446136,8,1,1,2,2,0.462580925783697,0,0,0.0802733425212193,0.504704720839798,803
5,"Ghana","Akan",0,5,3.93182563272433,1,2,2,2,0,0.706123292446136,8,1,1,1,1,0.462580925783697,0,0,0.068077298076799,0.274488532386557,1822
5,"Ghana","Akan",0,4,3.46573590279973,1,2,1,1,0,0.706123292446136,8,1,1,1,1,0.462580925783697,0,0,0.0876381545708799,0.521528211534458,971
5,"Ghana","Akan",0,5,4.04305126783455,1,2,1,2,0,0.706123292446136,8,1,1,2,1,0.462580925783697,0,0,0.0823859382531036,0.850317736197485,1768
5,"Ghana","Akan",0,3,3.58351893845611,1,2,1,1,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0853501832633112,0.521528211534458,971
5,"Ghana","Akan",0,5,3.52636052461616,1,2,1,2,0,0.706123292446136,8,1,1,1,1,0.462580925783697,0,0,0.0890416513657848,0.586719237976265,999
5,"Ghana","Akan",0,4,3.17805383034795,2,2,1,1,0,0.706123292446136,8,1,1,1,1,0.462580925783697,0,0,0.0815472693660892,1.02595713744483,775
5,"Ghana","Ewe/Anglo",0,3,3.25809653802148,1,2,2,1,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,1,0.0729117991592192,0.156458463460337,636
5,"Ghana","Akan",0,1,2.94443897916644,2,2,1,1,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0822729640520256,0.558780226644062,272
5,"Ghana","Akan",0,3,3.63758615972639,2,2,1,2,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0766429350572511,0.0832225869469879,1199
5,"Ghana","Akan",0,3,3.04452243772342,1,2,1,2,0,0.706123292446136,8,1,1,2,2,0.462580925783697,0,0,0.0940350042904098,0.757057081259697,118
5,"Ghana","Akan",0,0,4.00733318523247,1,2,1,1,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0779708359842167,0.244466349156777,1743
5,"Ghana","Akan",0,3,3.46573590279973,2,2,1,1,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.077385949745059,0.469375390381012,1171
5,"Ghana","Dagomba",0,0,4.0943445622221,1,2,2,1,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0624393478188953,0.205866399289917,1795
5,"Ghana","Ga/Adangbe",0,1,3.55534806148941,1,2,2,1,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0684427981129945,0.711174833910624,1026
5,"Ghana","Akan",0,3,3.68887945411394,1,2,1,2,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0853877670119909,0.481410656801038,1392
5,"Ghana","Akan",0,0,3.40119738166216,2,2,2,2,1,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0627796670309811,0.496693534794722,1254
5,"Ghana","Akan",0,4,3.13549421592915,1,2,2,1,0,0.706123292446136,8,1,1,1,1,0.462580925783697,0,0,0.0749485670156731,0.920343902707866,145
5,"Ghana","Akan",0,5,3.3322045101752,2,2,1,2,0,0.706123292446136,8,1,1,2,1,0.462580925783697,0,0,0.081700718478446,0.504704720839798,803
5,"Ghana","Akan",0,4,3.2188758248682,1,2,2,2,0,0.706123292446136,8,1,1,1,1,0.462580925783697,0,0,0.0752330253001814,0.613562601805244,663
5,"Ghana","Akan",0,3,3.97029191355212,1,2,1,1,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.080514050643424,0.244466349156777,1743
5,"Ghana","Akan",0,2,3.2188758248682,1,2,2,2,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,1,0.0739095505538809,0.613562601805244,663
5,"Ghana","Akan",0,0,3.68887945411394,2,2,1,1,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0728394518289891,0.237058277970208,1554
5,"Ghana","Akan",0,3,3.63758615972639,1,2,1,2,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0860488302847629,0.586719237976265,999
5,"Ghana","Akan",0,3,3.55534806148941,2,2,1,2,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0776055059486398,0.0832225869469879,1199
5,"Ghana","Akan",0,3,4.38202663467388,1,2,1,1,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0756416787588865,0.340127094478994,2093
5,"Ghana","Ewe/Anglo",0,2,3.55534806148941,2,2,2,1,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0613834691980923,1.05308581175227,1226
5,"Ghana","Akan",0,6,3.40119738166216,2,2,1,2,0,0.706123292446136,8,1,1,2,1,0.462580925783697,0,1,0.0815690239700158,0.0832225869469879,1199
5,"Ghana","Ewe/Anglo",0,2,3.40119738166216,1,2,1,2,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0883800000058157,0.586719237976265,999
5,"Ghana","Akan",0,1,4.02535169073515,1,2,2,2,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0647461917023646,0.274488532386557,1822
5,"Ghana","Akan",0,4,3.3322045101752,2,2,1,1,0,0.706123292446136,8,1,1,1,1,0.462580925783697,0,0,0.079668658273232,1.02595713744483,775
5,"Ghana","Akan",0,3,3.55534806148941,2,2,1,1,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0763403251511763,0.469375390381012,1171
5,"Ghana","Akan",0,6,3.73766961828337,1,2,1,2,0,0.706123292446136,8,1,1,1,1,0.462580925783697,0,0,0.0870218051118699,0.481410656801038,1392
5,"Ghana","Akan",0,6,3.2188758248682,2,2,1,1,0,0.706123292446136,8,1,1,1,1,0.462580925783697,0,0,0.0824857651821396,1.02595713744483,775
5,"Ghana","Akan",1,5,3.09104245335832,1,2,1,1,0,0.706123292446136,8,1,1,1,1,0.462580925783697,0,0,0.093501395870751,1,92
5,"Ghana","Akan",0,2,3.40119738166216,2,2,1,2,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,1,0.0787412411207085,0.0832225869469879,1199
5,"Ghana","Ga/Adangbe",0,5,3.61091791264422,1,2,1,2,0,0.706123292446136,8,1,1,1,1,0.462580925783697,0,1,0.0879201690234748,0.586719237976265,999
5,"Ghana","Ga/Adangbe",0,3,2.99573227355399,2,2,2,1,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0675058200411792,0.417222569227566,324
5,"Ghana","Ga/Adangbe",0,3,3.3322045101752,1,2,2,2,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0732926532910557,0.613562601805244,663
5,"Ghana","Akan",0,2,3.17805383034795,2,2,1,2,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0814446733609298,0.504704720839798,803
5,"Ghana","Akan",0,4,2.94443897916644,2,2,2,1,1,0.706123292446136,8,1,1,1,1,0.462580925783697,0,0,0.068649311222391,0.417222569227566,324
5,"Ghana","Akan",0,4,3.2188758248682,1,2,1,1,0,0.706123292446136,8,1,1,1,1,0.462580925783697,0,0,0.0909389080598001,0.340127094478994,582
5,"Ghana","Akan",0,3,3.66356164612965,1,2,1,2,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0857134831762218,0.481410656801038,1392
5,"Ghana","Akan",0,3,3.29583686600433,2,2,1,2,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0807159985419177,0.504704720839798,803
5,"Ghana","Akan",0,3,3.46573590279973,2,2,1,1,0,0.706123292446136,8,1,1,2,2,0.462580925783697,0,1,0.077385949745059,0.469375390381012,1171
5,"Ghana","Akan",0,3,3.2188758248682,1,2,1,2,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,1,0.0916206176152731,0.711174833910624,609
5,"Ghana","Akan",0,4,2.94443897916644,1,2,1,1,0,0.706123292446136,8,1,1,1,1,0.462580925783697,0,0,0.0947393449496306,0.34512896351545,92
5,"Ghana","Akan",0,2,3.09104245335832,2,2,1,1,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0811833033559432,0.558780226644062,272
5,"Ghana","Ewe/Anglo",0,4,3.3322045101752,1,2,2,2,0,0.706123292446136,8,1,1,1,1,0.462580925783697,0,0,0.0739466295676494,0.613562601805244,663
5,"Ghana","Ewe/Anglo",0,4,3.17805383034795,2,2,2,2,0,0.706123292446136,8,1,1,1,1,0.462580925783697,0,0,0.0673432397248541,0.545785337652339,857
5,"Ghana","Akan",0,2,3.58351893845611,2,2,1,1,0,0.706123292446136,8,1,1,2,2,0.462580925783697,0,0,0.0753435298691209,0.469375390381012,1171
5,"Ghana","Akan",0,4,3.68887945411394,1,2,2,2,0,0.706123292446136,8,1,1,2,1,0.462580925783697,0,0,0.0700290598983597,0.34512896351545,1446
5,"Ghana","Akan",0,2,3.66356164612965,2,2,2,2,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0613841697190438,0.139695056661015,1635
5,"Ghana","Akan",0,2,3.09104245335832,1,2,1,2,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0925765856174976,0.757057081259697,118
5,"Ghana","Akan",0,3,3.40119738166216,2,2,1,2,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0794396665554921,0.0832225869469879,1199
5,"Ghana","Akan",0,3,3.17805383034795,1,2,1,2,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0921808602537104,0.711174833910624,609
5,"Ghana","Akan",0,2,3.40119738166216,2,2,2,2,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0639175978884138,0.496693534794722,1254
5,"Ghana","Akan",0,3,3.73766961828337,1,2,2,2,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0688906852433797,0.34512896351545,1446
5,"Ghana","Akan",0,1,4.0943445622221,2,2,2,2,0,0.706123292446136,8,1,1,2,2,0.462580925783697,0,0,0.0569102908438724,0.434606842945381,2001
5,"Ghana","Akan",0,3,3.73766961828337,1,2,1,2,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0847632401637221,0.481410656801038,1392
5,"Ghana","Akan",0,3,3.46573590279973,1,2,2,2,0,0.706123292446136,8,1,1,2,2,0.462580925783697,0,0,0.0718150782779624,0.512978568722417,1054
5,"Ghana","Akan",0,2,3.61091791264422,2,2,1,2,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0762754914090889,0.0832225869469879,1199
5,"Ghana","Akan",0,2,3.76120011569356,1,2,1,2,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0837249499495278,0.481410656801038,1392
5,"Ghana","Akan",0,2,3.61091791264422,2,2,2,2,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0618848624550522,0.496693534794722,1254
5,"Ghana","Akan",0,3,4.29045944114839,1,2,2,2,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0632831848430568,0.745040302192082,2165
5,"Ghana","Other Northern tribes",0,0,4.0943445622221,2,2,2,2,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0563978063243844,0.434606842945381,2001
5,"Ghana","Other Northern tribes",0,3,3.25809653802148,1,2,2,2,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0741247192470797,0.613562601805244,663
5,"Ghana","Akan",0,2,3.80666248977032,2,2,2,2,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0600422154696285,0.139695056661015,1635
5,"Ghana","Akan",0,0,3.73766961828337,2,2,2,2,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0596016879987796,0.139695056661015,1635
5,"Ghana","Akan",0,3,3.2188758248682,1,2,1,1,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0901492830758116,0.340127094478994,582
5,"Ghana","Akan",0,2,3.40119738166216,2,2,1,2,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0787412411207085,0.0832225869469879,1199
5,"Ghana","Akan",0,4,3.91202300542815,2,2,2,2,0,0.706123292446136,8,1,1,1,1,0.462580925783697,0,0,0.0601468194728567,0.434606842945381,2001
5,"Ghana","Akan",0,4,3.80666248977032,1,2,1,2,0,0.706123292446136,8,1,1,2,1,0.462580925783697,0,0,0.0846270640660752,0.481410656801038,1392
5,"Ghana","Akan",0,0,3.52636052461616,2,2,2,2,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0615794440035867,0.496693534794722,1254
5,"Ghana","Akan",0,3,3.68887945411394,1,2,2,2,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0694071334594005,0.34512896351545,1446
5,"Ghana","Akan",0,2,3.73766961828337,2,2,2,2,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0606857453489659,0.139695056661015,1635
5,"Ghana","Kusasi",0,6,3.25809653802148,1,2,1,2,0,0.706123292446136,8,1,1,1,1,0.462580925783697,0,0,0.0934950466906325,0.711174833910624,609
5,"Ghana","Akan",0,2,3.17805383034795,2,2,1,1,0,0.706123292446136,8,1,1,2,2,0.462580925783697,0,0,0.0801223403771805,1.02595713744483,775
5,"Ghana","Kusasi",0,4,3.09104245335832,1,2,1,2,0,0.706123292446136,8,1,1,2,1,0.462580925783697,0,0,0.0942003241830683,0.757057081259697,118
5,"Ghana","Frafra",1,0,3.63758615972639,2,2,2,1,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0595261140569382,1,1226
5,"Ghana","Mamprusi",0,3,3.63758615972639,1,2,2,2,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0699539390496685,0.512978568722417,1054
5,"Ghana","Akan",0,0,3.78418963391826,2,2,2,2,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0591743433729243,0.139695056661015,1635
5,"Ghana","Akan",0,2,3.2188758248682,1,2,1,2,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0908256647353138,0.711174833910624,609
5,"Ghana","Akan",0,4,3.29583686600433,2,2,1,2,0,0.706123292446136,8,1,1,1,1,0.462580925783697,0,0,0.0814303916065133,0.504704720839798,803
5,"Ghana","Akan",0,4,3.58351893845611,1,2,1,2,0,0.706123292446136,8,1,1,2,1,0.462580925783697,0,0,0.0875133788430005,0.586719237976265,999
5,"Ghana","Akan",0,4,3.95124371858143,1,2,1,2,0,0.706123292446136,8,1,1,2,1,0.462580925783697,0,0,0.0828033288641356,0.850317736197485,1768
5,"Ghana","Other Northern tribes",0,0,3.09104245335832,2,2,1,1,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0797641818578318,0.558780226644062,272
5,"Ghana","Akan",0,3,3.58351893845611,1,2,2,2,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0705346264797295,0.512978568722417,1054
5,"Ghana","Akan",0,2,3.40119738166216,2,2,1,2,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0787412411207085,0.0832225869469879,1199
5,"Ghana","Akan",0,3,3.13549421592915,1,2,1,2,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0927682254417173,0.757057081259697,118
5,"Ghana","Akan",0,2,4.0943445622221,1,2,1,2,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0796168137066577,0.850317736197485,1768
5,"Ghana","Akan",0,3,3.46573590279973,2,2,2,2,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0638563510039303,0.496693534794722,1254
5,"Ghana","Akan",0,2,3.80666248977032,1,2,2,2,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0675598754415782,0.34512896351545,1446
5,"Ghana","Mamprusi",0,2,3.68887945411394,1,2,2,2,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0687903217728122,0.34512896351545,1446
5,"Ghana","Gruma",0,3,2.89037175789616,2,2,1,1,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0844173419996545,0.558780226644062,272
5,"Ghana","Akan",0,2,3.49650756146648,1,2,1,2,1,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0871253105644398,0.586719237976265,999
5,"Ghana","Frafra",0,2,3.68887945411394,2,2,1,2,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0753770703476152,0.530367672746906,1581
5,"Ghana","Akan",0,3,3.55534806148941,2,2,1,2,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0776055059486398,0.0832225869469879,1199
5,"Ghana","Akan",0,5,3.04452243772342,1,2,1,1,0,0.706123292446136,8,1,1,1,1,0.462580925783697,0,0,0.0941518347036728,0.34512896351545,92
5,"Ghana","Akan",0,2,3.61091791264422,2,2,2,2,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0618848624550522,0.496693534794722,1254
5,"Ghana","Akan",0,6,4.11087386417331,1,2,2,2,0,0.706123292446136,8,1,1,1,1,0.462580925783697,0,0,0.0668283873429649,0.274488532386557,1822
5,"Ghana","Akan",0,5,3.09104245335832,2,2,1,1,0,0.706123292446136,8,1,1,1,1,0.462580925783697,0,0,0.0833551664360271,0.558780226644062,272
5,"Ghana","Akan",0,3,4.15888308335967,1,2,2,2,0,0.706123292446136,8,1,1,2,2,0.462580925783697,0,0,0.0645780114382553,0.745040302192082,2165
5,"Ghana","Kontonkoli",0,0,4.11087386417331,2,2,2,2,1,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0562533246140545,0.434606842945381,2001
5,"Ghana","Akan",0,0,4.0943445622221,1,2,2,2,1,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0634899847647393,0.274488532386557,1822
5,"Ghana","Akan",1,2,2.89037175789616,2,2,2,1,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0679945022620823,1,324
5,"Ghana","Akan",0,3,3.76120011569356,2,2,1,2,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0752166585210652,0.530367672746906,1581
5,"Ghana","Akan",0,3,3.49650756146648,1,2,1,2,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0878910069736909,0.586719237976265,999
5,"Ghana","Akan",0,3,3.09104245335832,2,2,1,2,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.083250502054518,1.15895158118768,299
5,"Ghana","Akan",0,3,2.99573227355399,1,2,2,1,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0758825287654051,0.920343902707866,145
5,"Ghana","Akan",0,3,3.3322045101752,2,2,1,2,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0802733425212193,0.504704720839798,803
5,"Ghana","Akan",0,4,3.40119738166216,1,2,1,2,0,0.706123292446136,8,1,1,1,1,0.462580925783697,0,0,0.0899374282139287,0.586719237976265,999
5,"Ghana","Akan",0,5,3.61091791264422,2,2,1,2,0,0.706123292446136,8,1,1,1,1,0.462580925783697,0,0,0.0783272506131697,0.0832225869469879,1199
5,"Ghana","Akan",0,5,3.29583686600433,1,2,2,2,0,0.706123292446136,8,1,1,1,1,0.462580925783697,0,0,0.0750199246161326,0.613562601805244,663
5,"Ghana","Akan",0,0,3.55534806148941,2,2,1,1,0,0.706123292446136,8,1,1,2,2,0.462580925783697,0,0,0.0743364150902843,0.469375390381012,1171
5,"Ghana","Akan",0,4,4.06044301054642,1,2,2,2,0,0.706123292446136,8,1,1,1,1,0.462580925783697,0,0,0.0661527610645137,0.274488532386557,1822
5,"Ghana","Akan",0,3,3.2188758248682,2,2,1,1,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0803345695338876,1.02595713744483,775
5,"Ghana","Akan",0,3,3.52636052461616,1,2,1,2,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0874982437390848,0.586719237976265,999
5,"Ghana","Akan",0,2,3.09104245335832,2,2,2,1,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.065932825701677,0.417222569227566,324
5,"Ghana","Other Northern tribes",0,6,3.13549421592915,1,2,1,2,0,0.706123292446136,8,1,1,1,1,0.462580925783697,0,0,0.0952178971100914,0.757057081259697,118
5,"Ghana","Akan",0,3,3.80666248977032,2,2,1,2,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.07469826695643,0.530367672746906,1581
5,"Ghana","Ewe/Anglo",0,0,3.04452243772342,2,2,1,1,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0803275263614129,0.558780226644062,272
5,"Ghana","Ga/Adangbe",0,4,4.00733318523247,1,2,1,2,0,0.706123292446136,8,1,1,2,1,0.462580925783697,0,0,0.0821054961609068,0.850317736197485,1768
5,"Ghana","Akan",0,2,3.40119738166216,2,2,1,1,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0774590996169452,0.469375390381012,1171
5,"Ghana","Akan",0,2,3.93182563272433,1,2,2,2,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0662747267192947,0.274488532386557,1822
5,"Ghana","Akan",0,3,3.04452243772342,2,2,1,1,0,0.706123292446136,8,1,1,2,2,0.462580925783697,0,0,0.0824785503223079,0.558780226644062,272
5,"Ghana","Akan",0,5,3.29583686600433,1,2,1,2,0,0.706123292446136,8,1,1,1,1,0.462580925783697,0,0,0.0921648847508726,0.711174833910624,609
5,"Ghana","Akan",0,4,3.36729582998647,2,2,1,2,0,0.706123292446136,8,1,1,2,1,0.462580925783697,0,0,0.0805557095415644,0.504704720839798,803
5,"Ghana","Akan",1,2,3.73766961828337,1,2,1,2,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0840222823827172,1,1392
5,"Ghana","Dagomba",0,0,3.68887945411394,2,2,1,2,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0740512645190257,0.530367672746906,1581
5,"Ghana","Mosi",0,3,3.17805383034795,1,2,2,2,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0750331739028372,0.613562601805244,663
5,"Ghana","Akan",0,6,3.61091791264422,2,2,1,2,0,0.706123292446136,8,1,1,1,1,0.462580925783697,0,0,0.0790223189766028,0.0832225869469879,1199
5,"Ghana","Dagarti",0,6,3.25809653802148,1,2,1,2,0,0.706123292446136,8,1,1,1,1,0.462580925783697,0,0,0.0934950466906325,0.711174833910624,609
5,"Ghana","Hausa",0,4,2.99573227355399,1,2,2,1,0,0.706123292446136,8,1,1,1,1,0.462580925783697,0,0,0.0765577049122726,0.920343902707866,145
5,"Ghana","Other Northern tribes",0,2,2.89037175789616,2,2,2,1,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0679945022620823,0.417222569227566,324
5,"Ghana","Kusasi",0,0,4.17438726989564,1,2,2,2,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0627118123800359,0.745040302192082,2165
5,"Ghana","Frafra",0,0,3.13549421592915,2,2,1,1,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0792292569018053,0.558780226644062,272
5,"Ghana","Frafra",0,0,3.04452243772342,1,2,1,2,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.091612683528582,0.757057081259697,118
5,"Ghana","Bulsa",0,3,3.09104245335832,2,2,1,2,0,0.706123292446136,8,1,1,2,2,0.462580925783697,0,0,0.083250502054518,1.15895158118768,299
5,"Ghana","Mamprusi",0,0,3.80666248977032,1,2,2,2,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0663616977549773,0.34512896351545,1446
5,"Ghana","Other Northern tribes",0,3,2.99573227355399,2,2,1,1,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0830877719903284,0.558780226644062,272
5,"Ghana","Mamprusi",0,3,3.2188758248682,1,2,2,2,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0745685883638697,0.613562601805244,663
5,"Ghana","Akan",0,6,3.58351893845611,2,2,1,2,0,0.706123292446136,8,1,1,1,1,0.462580925783697,0,0,0.0793508586610239,0.0832225869469879,1199
5,"Ghana","Akan",1,3,3.40119738166216,1,2,1,2,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0891556462632676,1,999
5,"Ghana","Akan",0,0,3.17805383034795,2,2,1,1,0,0.706123292446136,8,1,1,2,2,0.462580925783697,0,0,0.0787201760499908,1.02595713744483,775
5,"Ghana","Akan",0,5,3.46573590279973,1,2,2,2,0,0.706123292446136,8,1,1,2,1,0.462580925783697,0,0,0.0731040085620702,0.512978568722417,1054
5,"Ghana","Akan",0,3,4.02535169073515,2,2,2,2,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0585708995186696,0.434606842945381,2001
5,"Ghana","Akan",0,3,3.43398720448515,1,2,1,2,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0887187273773594,0.586719237976265,999
5,"Ghana","Akan",0,3,3.68887945411394,2,2,1,2,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0760481192051323,0.530367672746906,1581
5,"Ghana","Akan",0,3,3.55534806148941,1,2,1,2,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0871183857862467,0.586719237976265,999
5,"Ghana","Dagarti",0,0,3.58351893845611,2,2,2,2,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0610384965904469,0.496693534794722,1254
5,"Ghana","Dagarti",0,0,4.0943445622221,1,2,2,2,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0634899847647393,0.274488532386557,1822
5,"Ghana","Akan",0,3,4.12713438504509,1,2,2,2,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.064894120133382,0.274488532386557,1822
5,"Ghana","Other Northern tribes",0,3,3.09104245335832,2,2,1,1,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0819014639101109,0.558780226644062,272
5,"Ghana","Akan",0,5,3.13549421592915,1,2,1,1,0,0.706123292446136,8,1,1,1,1,0.462580925783697,0,0,0.0928836433507716,0.34512896351545,92
5,"Ghana","Akan",0,0,3.68887945411394,2,2,1,2,0,0.706123292446136,8,1,1,1,2,0.462580925783697,0,0,0.0740512645190257,0.530367672746906,1581
