"ConflictId","Year","GWNoA","Incompatibility","n_rebels","n_conflicts","maxint","new.joiner","new.alliance","new.splinter","latentmean","mtnest","oil.fearon","oil.pc.exports","oilpc","ethfrac","relfrac","country_ethnic","country_excluded","pop","area","rgdppc","polity2","mediation","external_supporters","lootable","tot.resource.sites","BdBest","existing.support","cont_civil","new.multi.alliance","new.mono.alliance","latentmean_lag","latentmean_lag2","lagged_rebels","oilpc_lag","oil.pc.exports_lag","lag_conflicts","latentmean_diff","lgdp","lpop","larea","yearf","new_conflict","multireb","postcw","conflictfe"
"1-23",1975,"775","territory",2,1,1,0,0,0,-1.44496669288477,35.6000022888184,0,1.02402906237387,NA,0.475504875183105,0.204200029373169,12,11,30221,653540,675.02,-6,0,0,1,76,NA,0,3,0,0,-1.44530377389063,-1.44397475739395,2,NA,1.08209100686554,1,-0.00132901649667994,6.51474232006321,10.3162923259477,13.3901590190485,"1975",0,1,0,"1-23"
"1-23",1976,"775","territory",1,1,1,0,0,0,-1.44453700533451,35.6000022888184,0,0.962830596843816,NA,0.475504875183105,0.204200029373169,12,11,30845,653540,700.98,-6,0,0,1,76,NA,0,3,0,0,-1.44496669288477,-1.44530377389063,2,NA,1.02402906237387,1,0.000337081005860052,6.55247935595711,10.3367299416437,13.3901590190485,"1976",0,1,0,"1-23"
"1-23",1977,"775","territory",1,1,1,0,0,0,-1.58145621607387,35.6000022888184,0,NA,NA,0.475504875183105,0.204200029373169,12,11,31461,653540,725.32,-6,0,0,1,76,NA,0,3,0,0,-1.44453700533451,-1.44496669288477,1,NA,0.962830596843816,1,0.000429687550260072,6.58661293678582,10.3565039625025,13.3901590190485,"1977",0,0,0,"1-23"
"1-23",1978,"775","territory",1,1,1,0,0,0,-1.79038078669041,35.6000022888184,0,NA,NA,0.475504875183105,0.204200029373169,12,11,32099,653540,757.77,-6,0,0,1,76,NA,0,2,0,0,-1.58145621607387,-1.44453700533451,1,NA,NA,1,-0.13691921073936,6.63037990951899,10.3765801559849,13.3901590190485,"1978",0,0,0,"1-23"
"1-23",1979,"775","territory",1,1,1,0,0,0,-1.45988462484356,35.6000022888184,0,NA,NA,0.475504875183105,0.204200029373169,12,11,32750,653540,783.73,-6,0,0,1,76,NA,0,3,0,0,-1.79038078669041,-1.58145621607387,1,NA,NA,1,-0.20892457061654,6.66406457328022,10.3966582410634,13.3901590190485,"1979",0,0,0,"1-23"
"1-23",1980,"775","territory",1,1,1,0,0,0,-1.37907579891927,35.6000022888184,0,NA,NA,0.475504875183105,0.204200029373169,12,11,33511,653540,819.43,-8,0,0,1,76,NA,0,3,0,0,-1.45988462484356,-1.79038078669041,1,NA,NA,1,0.33049616184685,6.7086089765978,10.4196290221244,13.3901590190485,"1980",0,0,0,"1-23"
"1-23",1981,"775","territory",1,1,1,0,0,0,-1.29366036326867,35.6000022888184,0,NA,NA,0.475504875183105,0.204200029373169,12,11,34171,653540,855.13,-8,0,0,1,76,NA,0,3,0,0,-1.37907579891927,-1.45988462484356,1,NA,NA,1,0.0808088259242901,6.75125350416245,10.4391326101186,13.3901590190485,"1981",0,0,0,"1-23"
"1-23",1982,"775","territory",1,1,1,0,0,0,-1.15297274122823,35.6000022888184,0,NA,NA,0.475504875183105,0.204200029373169,12,11,34844,653540,892.45,-8,0,0,1,76,NA,0,4,0,0,-1.29366036326867,-1.37907579891927,1,NA,NA,1,0.0854154356505998,6.79397048967552,10.4586362349388,13.3901590190485,"1982",0,0,0,"1-23"
"1-23",1983,"775","territory",1,1,2,0,0,0,-1.2210332032862,35.6000022888184,0,NA,NA,0.475504875183105,0.204200029373169,12,11,35530,653540,910.3,-8,0,0,1,76,NA,0,4,0,0,-1.15297274122823,-1.29366036326867,1,NA,NA,1,0.14068762204044,6.81377421551124,10.4781326890151,13.3901590190485,"1983",0,0,0,"1-23"
"1-23",1984,"775","territory",1,1,2,0,0,0,-1.15585745587806,35.6000022888184,0,NA,NA,0.475504875183105,0.204200029373169,12,11,36230,653540,950.87,-8,0,0,1,76,NA,0,4,0,0,-1.2210332032862,-1.15297274122823,1,NA,NA,1,-0.0680604620579699,6.85737735498893,10.4976427838891,13.3901590190485,"1984",0,0,0,"1-23"
"1-23",1985,"775","territory",1,1,1,0,0,0,-1.2436286437455,35.6000022888184,0,NA,NA,0.475504875183105,0.204200029373169,12,11,36943,653540,971.96,-8,0,0,1,76,NA,0,4,0,0,-1.15585745587806,-1.2210332032862,1,NA,NA,1,0.0651757474081398,6.87931465135029,10.5171314632331,13.3901590190485,"1985",0,0,0,"1-23"
"1-23",1986,"775","territory",1,1,1,0,0,0,-1.38054128447557,35.6000022888184,0,NA,NA,0.475504875183105,0.204200029373169,12,11,37874,653540,931.39,-8,0,0,1,76,NA,0,4,0,0,-1.2436286437455,-1.15585745587806,1,NA,NA,1,-0.0877711878674399,6.83667809396498,10.5420201398229,13.3901590190485,"1986",0,0,0,"1-23"
"1-23",1987,"775","territory",1,1,1,0,0,0,-1.5552615503144,35.6000022888184,0,NA,NA,0.475504875183105,0.204200029373169,12,11,38828,653540,881.09,-8,0,0,1,76,NA,0,4,0,0,-1.38054128447557,-1.2436286437455,1,NA,NA,1,-0.13691264073007,6.78115977735873,10.5668969148321,13.3901590190485,"1987",0,0,0,"1-23"
"1-23",1988,"775","territory",1,1,1,0,0,0,-1.77165396375804,35.6000022888184,0,NA,NA,0.475504875183105,0.204200029373169,12,11,39807,653540,748.04,-6,0,0,1,76,NA,0,4,0,0,-1.5552615503144,-1.38054128447557,1,NA,NA,1,-0.17472026583883,6.61745645248052,10.5917980552045,13.3901590190485,"1988",0,0,0,"1-23"
"1-23",1989,"775","territory",1,1,2,0,0,0,-1.70707489904807,35.6000022888184,0,NA,NA,0.475504875183105,0.204200029373169,12,11,40810,653540,991.43,-6,0,1,1,76,1000,1,4,0,0,-1.77165396375804,-1.5552615503144,1,NA,NA,1,-0.21639241344364,6.89914834536669,10.6166824283999,13.3901590190485,"1989",0,0,0,"1-23"
"1-23",1990,"775","territory",1,1,1,0,0,0,-1.55078947712607,35.6000022888184,0,NA,NA,0.475504875183105,0.204200029373169,12,11,41354,653540,1087.71,-7,0,0,1,76,393,0,7,0,0,-1.70707489904807,-1.77165396375804,1,NA,NA,1,0.06457906470997,6.99182984776904,10.6299244309607,13.3901590190485,"1990",0,0,1,"1-23"
"1-23",1991,"775","territory",1,1,1,0,0,0,-1.54237785746642,35.6000022888184,0,0.239869816452153,NA,0.475504875183105,0.204200029373169,12,11,41552,653540,1061.42,-7,0,0,1,76,552,0,4,0,0,-1.55078947712607,-1.70707489904807,1,NA,NA,1,0.156285421922,6.96736291325376,10.6347009339025,13.3901590190485,"1991",0,0,1,"1-23"
"1-23",1992,"775","territory",1,1,2,0,0,0,-1.62208655501969,35.6000022888184,0,0.297097379381239,NA,0.475504875183105,0.204200029373169,12,11,42333,653540,1147.21,-7,0,0,1,76,1163,0,5,0,0,-1.54237785746642,-1.55078947712607,1,NA,0.239869816452153,1,0.00841161965964998,7.04508818668324,10.6533222027259,13.3901590190485,"1992",0,0,1,"1-23"
"1-23",1994,"775","territory",1,1,1,0,0,0,-1.58597198302496,35.6000022888184,0,NA,NA,0.475504875183105,0.204200029373169,12,11,43922,653540,1263.46,-7,0,0,1,76,25,0,7,0,0,-1.62208655501969,-1.54237785746642,1,NA,0.297097379381239,1,-0.0797086975532699,7.14160926823452,10.6901706124872,13.3901590190485,"1994",0,0,1,"1-23"
"1-23",1995,"775","territory",1,1,1,0,0,0,-1.57893244460084,35.6000022888184,0,NA,NA,0.475504875183105,0.204200029373169,12,11,45106,653540,1328.5,-7,1,0,1,76,110,0,5,0,0,-1.58597198302496,-1.62208655501969,1,NA,NA,1,0.03611457199473,7.19180576519987,10.7167705543361,13.3901590190485,"1995",0,0,1,"1-23"
"1-23",1997,"775","territory",1,1,1,0,0,0,-1.63348384346176,35.6000022888184,0,NA,NA,0.475504875183105,0.204200029373169,12,11,46402,653540,1447.51,-7,0,0,1,76,41,0,7,0,0,-1.57893244460084,-1.58597198302496,1,NA,NA,1,0.00703953842411997,7.27760011788615,10.7450978407337,13.3901590190485,"1997",0,0,1,"1-23"
"1-23",1998,"775","territory",1,1,1,0,0,0,-1.59609910257385,35.6000022888184,0,NA,NA,0.475504875183105,0.204200029373169,12,11,44497,653540,1508.4,-7,0,0,1,76,36,0,5,0,0,-1.63348384346176,-1.57893244460084,1,NA,NA,1,-0.0545513988609201,7.3188047653842,10.7031770501515,13.3901590190485,"1998",0,0,1,"1-23"
"1-23",2000,"775","territory",2,1,1,0,0,1,-1.55056917058918,NA,NA,NA,176.415654287685,NA,NA,12,11,45611,653540,1850.21,-7,0,0,1,76,114,0,6,0,0,-1.59609910257385,-1.63348384346176,1,NA,NA,1,0.03738474088791,7.52305442514371,10.7279041944818,13.3901590190485,"2000",0,0,1,"1-23"
"1-23",2001,"775","territory",1,1,1,0,0,0,-1.32401181286161,35.6000022888184,NA,NA,145.684993092285,0.475504875183105,NA,12,11,51138,653540,2032.88,-7,0,0,1,76,36,0,5,0,0,-1.55056917058918,-1.59609910257385,2,176.415654287685,NA,1,0.04552993198467,7.61720878581639,10.8422831397504,13.3901590190485,"2001",0,1,1,"1-23"
"1-23",2002,"775","territory",1,1,1,0,0,0,-1.25050279242025,35.6000022888184,NA,NA,197.017753447868,0.475504875183105,NA,12,11,52171,653540,2247.38,-7,0,0,1,76,110,0,5,0,0,-1.32401181286161,-1.55056917058918,1,145.684993092285,NA,1,0.22655735772757,7.71752037226183,10.862282063937,13.3901590190485,"2002",0,0,1,"1-23"
"1-23",2003,"775","territory",1,1,1,0,0,0,-1.45305663482221,35.6000022888184,NA,NA,255.47042038263,0.475504875183105,NA,12,11,53224,653540,2525.53,-7,1,0,1,76,38,0,7,0,0,-1.25050279242025,-1.32401181286161,1,197.017753447868,NA,1,0.07350902044136,7.83420622067343,10.8822647014217,13.3901590190485,"2003",0,0,1,"1-23"
"1-23",2004,"775","territory",1,1,1,0,0,0,-1.50197991354728,35.6000022888184,NA,NA,352.834751281447,0.475504875183105,NA,12,11,54299,653420,2832.75,-8,0,0,1,76,27,0,8,0,0,-1.45305663482221,-1.25050279242025,1,255.47042038263,NA,1,-0.20255384240196,7.94900325026068,10.9022610895462,13.3899753868022,"2004",0,0,1,"1-23"
"1-23",2005,"775","territory",1,1,1,0,0,0,-1.60124200233135,35.6000022888184,NA,NA,615.607516932415,0.475504875183105,NA,12,11,55374,653360,3178.71,-8,0,0,1,76,42,0,6,0,0,-1.50197991354728,-1.45305663482221,1,352.834751281447,NA,1,-0.04892327872507,8.06423073309444,10.9218654484936,13.3898835580322,"2005",0,0,1,"1-23"
"1-23",2006,"775","territory",1,1,1,0,0,0,-1.79285583170969,35.6000022888184,NA,NA,676.002813987217,0.475504875183105,NA,12,11,56449,653470,3553.74,-8,0,0,1,76,104,0,7,0,0,-1.60124200233135,-1.50197991354728,1,615.607516932415,NA,1,-0.0992620887840701,8.1757558490323,10.941092854629,13.3900519043362,"2006",0,0,1,"1-23"
"1-23",2007,"775","territory",1,1,1,0,0,0,-1.90546842664777,35.6000022888184,NA,NA,680.667436283097,0.475504875183105,NA,12,11,57524,653520,3934.29,-8,1,0,1,76,104,0,7,0,0,-1.79285583170969,-1.60124200233135,1,676.002813987217,NA,1,-0.19161382937834,8.27748571255136,10.9599575310063,13.3901284160158,"2007",0,0,1,"1-23"
"1-23",2008,"775","territory",1,1,1,0,0,0,-1.76208594257592,35.6000022888184,NA,NA,907.281919661159,0.475504875183105,NA,12,11,58377,653310,4299.63,-6,0,0,1,76,33,0,9,0,0,-1.90546842664777,-1.79285583170969,1,680.667436283097,NA,1,-0.11261259493808,8.36628425146781,10.9746772556263,13.3898070276151,"2008",0,0,1,"1-23"
"1-23",2009,"775","territory",1,1,1,0,0,0,-1.62103142969133,35.6000022888184,NA,NA,409.043581040306,0.475504875183105,NA,12,11,59242.65,653300,4700.95,-6,0,0,1,76,58,0,8,0,0,-1.76208594257592,-1.90546842664777,1,907.281919661159,NA,1,0.14338248407185,8.45551989493268,10.9893970006696,13.3897917208288,"2009",0,0,1,"1-23"
"1-23",2010,"775","territory",2,1,1,0,0,1,-1.70037906192912,NA,NA,38.5037967821006,639.749146764179,NA,NA,12,11,60121.13,653260,5132.71,-6,0,0,1,76,121,0,6,0,0,-1.62103142969133,-1.76208594257592,1,409.043581040306,NA,1,0.14105451288459,8.54338906378914,11.0041166394321,13.3897304913407,"2010",0,0,1,"1-23"
"1-23",2011,"775","territory",2,1,1,0,0,0,-1.56372936885064,NA,NA,NA,898.606697378309,NA,NA,12,11,61012.65,653290,5057.71,-3,0,0,1,76,334,0,5,0,0,-1.70037906192912,-1.62103142969133,2,639.749146764179,38.5037967821006,1,-0.07934763223779,8.52866909067122,11.018836498705,13.3897764138083,"2011",0,1,1,"1-23"
"1-23",2013,"775","territory",1,1,1,0,0,0,-1.34676488635435,NA,NA,NA,733.748094843041,NA,NA,12,11,NA,653080,NA,-3,0,0,1,76,41,0,6,0,0,-1.56372936885064,-1.70037906192912,2,898.606697378309,NA,1,0.13664969307848,NA,NA,13.3894549122401,"2013",0,1,1,"1-23"
"1-24",1948,"775","government",3,1,2,0,0,1,NA,35.6000022888184,0,NA,NA,0.475504875183105,0.204200029373169,12,9,NA,NA,NA,8,0,NA,1,76,NA,NA,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1948",NA,NA,0,"1-24"
"1-24",1949,"775","government",3,1,2,0,0,0,-1.45195142822629,35.6000022888184,0,NA,NA,0.475504875183105,0.204200029373169,12,9,NA,NA,NA,8,0,NA,1,76,NA,NA,2,0,0,NA,NA,3,NA,NA,1,NA,NA,NA,NA,"1949",0,1,0,"1-24"
"1-24",1950,"775","government",3,1,2,0,0,0,-1.47642107940234,35.6000022888184,0,NA,NA,0.475504875183105,0.204200029373169,12,9,18380,NA,369.96,8,0,NA,1,76,NA,NA,2,0,0,-1.45195142822629,NA,3,NA,NA,1,NA,5.91339489168606,9.81901839590968,NA,"1950",0,1,0,"1-24"
"1-24",1951,"775","government",2,1,2,0,0,0,-1.49873853770496,35.6000022888184,0,NA,NA,0.475504875183105,0.204200029373169,12,9,18737,NA,379.7,8,0,NA,1,76,NA,NA,2,0,0,-1.47642107940234,-1.45195142822629,3,NA,NA,1,-0.02446965117605,5.93938146723776,9.83825545759851,NA,"1951",0,1,0,"1-24"
"1-24",1952,"775","government",2,1,2,0,0,0,-1.52653572841816,35.6000022888184,0,NA,NA,0.475504875183105,0.204200029373169,12,9,19094,NA,412.15,8,0,NA,1,76,NA,NA,0,0,0,-1.49873853770496,-1.47642107940234,2,NA,NA,1,-0.02231745830262,6.02138736075924,9.85712942855798,NA,"1952",0,1,0,"1-24"
"1-24",1953,"775","government",2,1,2,0,0,0,-1.50452601742025,35.6000022888184,0,NA,NA,0.475504875183105,0.204200029373169,12,9,19451,NA,417.02,8,0,NA,1,76,NA,NA,0,0,0,-1.52653572841816,-1.49873853770496,2,NA,NA,1,-0.0277971907132,6.03313418227937,9.87565376160669,NA,"1953",0,1,0,"1-24"
"1-24",1954,"775","government",1,1,1,0,0,0,-1.49065833783426,35.6000022888184,0,NA,NA,0.475504875183105,0.204200029373169,12,9,19808,653540,408.9,8,0,NA,1,76,NA,NA,0,0,0,-1.50452601742025,-1.52653572841816,2,NA,NA,1,0.02200971099791,6.0134706273706,9.89384117548432,13.3901590190485,"1954",0,1,0,"1-24"
"1-24",1955,"775","government",1,1,1,0,0,0,-1.47722586390141,35.6000022888184,0,NA,NA,0.475504875183105,0.204200029373169,12,9,20165,653540,413.77,8,0,NA,1,76,NA,NA,0,0,0,-1.49065833783426,-1.50452601742025,1,NA,NA,1,0.01386767958599,6.02531026389159,9.91170370730747,13.3901590190485,"1955",0,0,0,"1-24"
"1-24",1956,"775","government",1,1,1,0,0,0,-1.46114307829687,35.6000022888184,0,NA,NA,0.475504875183105,0.204200029373169,12,9,20583,653540,391.06,8,0,NA,1,76,NA,NA,2,0,0,-1.47722586390141,-1.49065833783426,1,NA,NA,1,0.01343247393285,5.96886100089813,9.932220771359,13.3901590190485,"1956",0,0,0,"1-24"
"1-24",1957,"775","government",1,1,1,0,0,0,-1.45198250825487,35.6000022888184,0,NA,NA,0.475504875183105,0.204200029373169,12,9,21001,653540,438.11,8,0,NA,1,76,NA,NA,1,0,0,-1.46114307829687,-1.47722586390141,1,NA,NA,1,0.01608278560454,6.0824700203982,9.95232533461943,13.3901590190485,"1957",0,0,0,"1-24"
"1-24",1958,"775","government",1,1,1,0,0,0,-1.44700568210888,35.6000022888184,0,NA,NA,0.475504875183105,0.204200029373169,12,9,21418,653540,421.89,8,0,NA,1,76,NA,NA,1,0,0,-1.45198250825487,-1.46114307829687,1,NA,NA,1,0.00916057004199988,6.04474461655027,9.97198696896082,13.3901590190485,"1958",0,0,0,"1-24"
"1-24",1959,"775","government",1,1,1,0,0,0,-1.44338290442078,35.6000022888184,0,NA,NA,0.475504875183105,0.204200029373169,12,11,21836,653540,477.06,8,0,NA,1,76,NA,NA,3,0,0,-1.44700568210888,-1.45198250825487,1,NA,NA,1,0.00497682614599015,6.16764226914145,9.99131526290165,13.3901590190485,"1959",0,0,0,"1-24"
"1-24",1960,"775","government",1,1,1,0,0,0,-1.44283617638178,35.6000022888184,0,NA,NA,0.475504875183105,0.204200029373169,12,11,21780,653540,512.75,8,0,NA,1,76,NA,NA,1,0,0,-1.44338290442078,-1.44700568210888,1,NA,NA,1,0.00362277768809993,6.23978839695249,9.98874739648695,13.3901590190485,"1960",0,0,0,"1-24"
"1-24",1961,"775","government",1,1,1,0,0,0,-1.44332697848602,35.6000022888184,0,NA,NA,0.475504875183105,0.204200029373169,12,11,22253,653540,507.89,8,0,NA,1,76,NA,NA,2,0,0,-1.44283617638178,-1.44338290442078,1,NA,NA,1,0.000546728038999911,6.23026488869823,10.0102321099661,13.3901590190485,"1961",0,0,0,"1-24"
"1-24",1962,"775","government",1,1,1,0,0,0,-1.44372762819833,35.6000022888184,0,0.548012712308162,NA,0.475504875183105,0.204200029373169,12,11,22736,653540,605.24,-6,0,NA,1,76,NA,NA,1,0,0,-1.44332697848602,-1.44283617638178,1,NA,NA,1,-0.000490802104240018,6.40562507358337,10.0317048503369,13.3901590190485,"1962",0,0,0,"1-24"
"1-24",1963,"775","government",1,1,1,0,0,0,-1.44271652938745,35.6000022888184,0,0.533593130183921,NA,0.475504875183105,0.204200029373169,12,11,23230,653540,678.26,-7,0,NA,1,76,NA,NA,2,0,0,-1.44372762819833,-1.44332697848602,1,NA,0.548012712308162,1,-0.000400649712309908,6.51953069525637,10.0531998257645,13.3901590190485,"1963",0,0,0,"1-24"
"1-24",1964,"775","government",1,1,1,0,0,0,-1.44371702379233,35.6000022888184,0,0.30864170236361,NA,0.475504875183105,0.204200029373169,12,11,23735,653540,621.47,-7,0,NA,1,76,NA,NA,2,0,0,-1.44271652938745,-1.44372762819833,1,NA,0.533593130183921,1,0.00101109881088002,6.43208763947196,10.0747060309854,13.3901590190485,"1964",0,0,0,"1-24"
"1-24",1965,"775","government",1,1,1,0,0,0,-1.44315898857857,35.6000022888184,0,0.196843698545665,NA,0.475504875183105,0.204200029373169,12,11,24250,653540,673.4,-7,0,NA,1,76,NA,NA,2,0,0,-1.44371702379233,-1.44271652938745,1,NA,0.30864170236361,1,-0.00100049440488004,6.51233950672697,10.0961718963656,13.3901590190485,"1965",0,0,0,"1-24"
"1-24",1966,"775","government",1,1,1,0,0,0,-1.44307833017351,35.6000022888184,0,0.38072393260931,NA,0.475504875183105,0.204200029373169,12,11,24802,653540,653.92,-7,0,NA,1,76,NA,NA,3,0,0,-1.44315898857857,-1.44371702379233,1,NA,0.196843698545665,1,0.000558035213759966,6.48298501981597,10.1186795740627,13.3901590190485,"1966",0,0,0,"1-24"
"1-24",1967,"775","government",1,1,1,0,0,0,-1.44280597129721,35.6000022888184,0,0.364283659527618,NA,0.475504875183105,0.204200029373169,12,11,25366,653540,614.98,-7,0,NA,1,76,NA,NA,3,0,0,-1.44307833017351,-1.44315898857857,1,NA,0.38072393260931,1,8.06584050601078e-05,6.42158974695252,10.1411649736274,13.3901590190485,"1967",0,0,0,"1-24"
"1-24",1968,"775","government",1,1,2,0,0,0,-1.4428718642852,35.6000022888184,0,0.69168330848784,NA,0.475504875183105,0.204200029373169,12,11,25943,653540,644.19,-7,0,NA,1,76,NA,NA,3,0,0,-1.44280597129721,-1.44307833017351,1,NA,0.364283659527618,1,0.000272358876299839,6.46799371364715,10.1636571026868,13.3901590190485,"1968",0,0,0,"1-24"
"1-24",1969,"775","government",1,1,2,0,0,0,-1.44472517152747,35.6000022888184,0,0.740251050651666,NA,0.475504875183105,0.204200029373169,12,11,26533,653540,657.17,-7,0,NA,1,76,NA,NA,2,0,0,-1.4428718642852,-1.44280597129721,1,NA,0.69168330848784,1,-6.58929879899794e-05,6.4879427369167,10.1861445202714,13.3901590190485,"1969",0,0,0,"1-24"
"1-24",1970,"775","government",2,1,2,0,0,0,-1.44527725822068,35.6000022888184,0,1.19460053369857,NA,0.475504875183105,0.204200029373169,12,11,27137,653540,678.26,-7,0,NA,1,76,NA,NA,2,0,0,-1.44472517152747,-1.4428718642852,1,NA,0.740251050651666,1,-0.00185330724226995,6.51953069525637,10.2086533893277,13.3901590190485,"1970",0,0,0,"1-24"
"1-24",1971,"775","government",1,1,2,0,0,0,-1.44533551437454,35.6000022888184,0,1.1482782233392,NA,0.475504875183105,0.204200029373169,12,11,27754,653540,678.26,-7,0,NA,1,76,NA,NA,3,0,0,-1.44527725822068,-1.44472517152747,2,NA,1.19460053369857,1,-0.000552086693210052,6.51953069525637,10.231135252931,13.3901590190485,"1971",0,1,0,"1-24"
"1-24",1972,"775","government",1,1,2,0,0,0,-1.44515684920256,35.6000022888184,0,1.79088136615296,NA,0.475504875183105,0.204200029373169,12,11,28385,653540,679.89,-7,0,NA,1,76,NA,NA,1,0,0,-1.44533551437454,-1.44527725822068,1,NA,1.1482782233392,1,-5.82561538600146e-05,6.52193102037895,10.2536161156048,13.3901590190485,"1972",0,0,0,"1-24"
"1-24",1973,"775","government",1,1,2,0,0,0,-1.44397475739395,35.6000022888184,0,1.50383575812535,NA,0.475504875183105,0.204200029373169,12,11,29031,653540,666.9,-7,0,NA,1,76,NA,NA,1,0,0,-1.44515684920256,-1.44533551437454,1,NA,1.79088136615296,1,0.000178665171980175,6.50264010963826,10.2761195035491,13.3901590190485,"1973",0,0,0,"1-24"
"1-24",1974,"775","government",1,1,2,0,0,0,-1.44530377389063,35.6000022888184,0,1.08209100686554,NA,0.475504875183105,0.204200029373169,12,11,29620,653540,657.17,-6,0,NA,1,76,NA,NA,2,0,0,-1.44397475739395,-1.44515684920256,1,NA,1.50383575812535,1,0.00118209180860984,6.4879427369167,10.2962050878218,13.3901590190485,"1974",0,0,0,"1-24"
