numcode,ccode,year,gpro,poldis,ecdis
70002,700,1986,0.3799793,NA,NA
70002,700,1987,0.3799793,NA,NA
70002,700,1988,0.3799793,NA,NA
70002,700,1989,0.3799793,NA,NA
70002,700,1990,0.3799793,0,0
70002,700,1991,0.37998344,0,0
70002,700,1992,0.37998758,4,0
70002,700,1993,0.37999172000000003,4,0
70002,700,1994,0.37999586,4,0
70002,700,1995,0.38,4,0
70002,700,1996,0.38,0,0
70002,700,1997,0.38,0,0
70002,700,1998,0.38,0,0
70002,700,1999,0.38666666666666666,0,0
70002,700,2000,0.3933333333333333,0,0
70002,700,2001,0.4,0,0
70002,700,2002,0.4066666666666667,0,0
70002,700,2003,0.41333333333333333,0,0
70002,700,2004,0.42,0,0
70002,700,2005,0.42,0,0
70002,700,2006,0.42,0,0
70003,700,1946,0.25,NA,NA
70003,700,1947,0.25,NA,NA
70003,700,1948,0.25,NA,NA
70003,700,1949,0.25,NA,NA
70003,700,1950,0.25,NA,NA
70003,700,1951,0.25,NA,NA
70003,700,1952,0.25,NA,NA
70003,700,1953,0.25,NA,NA
70003,700,1954,0.25,NA,NA
70003,700,1955,0.25,NA,NA
70003,700,1956,0.25,NA,NA
70003,700,1957,0.25,NA,NA
70003,700,1958,0.25,NA,NA
70003,700,1959,0.25,NA,NA
70003,700,1960,0.25,NA,NA
70003,700,1961,0.25,NA,NA
70003,700,1962,0.25,NA,NA
70003,700,1963,0.25,NA,NA
70003,700,1964,0.25,NA,NA
70003,700,1965,0.25,NA,NA
70003,700,1966,0.25,NA,NA
70003,700,1967,0.25,NA,NA
70003,700,1968,0.25,NA,NA
70003,700,1969,0.25,NA,NA
70003,700,1970,0.25,NA,NA
70003,700,1971,0.25,NA,NA
70003,700,1972,0.25,NA,NA
70003,700,1973,0.25,NA,NA
70003,700,1974,0.25,NA,NA
70003,700,1975,0.25,NA,NA
70003,700,1976,0.25,NA,NA
70003,700,1977,0.25,NA,NA
70003,700,1978,0.25,NA,NA
70003,700,1979,0.25,NA,NA
70003,700,1980,0.25,3,0
70003,700,1981,0.25,NA,NA
70003,700,1982,0.25,NA,NA
70003,700,1983,0.25,NA,NA
70003,700,1984,0.25,NA,NA
70003,700,1985,0.25,NA,NA
70003,700,1986,0.25,NA,NA
70003,700,1987,0.25,NA,NA
70003,700,1988,0.25,NA,NA
70003,700,1989,0.25,NA,NA
70003,700,1990,0.25,3,0
70003,700,1991,0.25,3,0
70003,700,1992,0.25,0,0
70003,700,1993,0.25,0,0
70003,700,1994,0.25,0,0
70003,700,1995,0.25,0,0
70003,700,1996,0.25,4,4
70003,700,1997,0.25,4,4
70003,700,1998,0.25,4,4
70003,700,1999,0.25333333333333335,4,4
70003,700,2000,0.25666666666666665,4,4
70003,700,2001,0.26,4,4
70003,700,2002,0.26333333333333336,1,1
70003,700,2003,0.26666666666666666,1,1
70003,700,2004,0.27,0,0
70003,700,2005,0.27,0,0
70003,700,2006,0.27,0,0
70004,700,1946,0.1200207,NA,NA
70004,700,1947,0.1200207,NA,NA
70004,700,1948,0.1200207,NA,NA
70004,700,1949,0.1200207,NA,NA
70004,700,1950,0.1200207,NA,NA
70004,700,1951,0.1200207,NA,NA
70004,700,1952,0.1200207,NA,NA
70004,700,1953,0.1200207,NA,NA
70004,700,1954,0.1200207,NA,NA
70004,700,1955,0.1200207,NA,NA
70004,700,1956,0.1200207,NA,NA
70004,700,1957,0.1200207,NA,NA
70004,700,1958,0.1200207,NA,NA
70004,700,1959,0.1200207,NA,NA
70004,700,1960,0.1200207,NA,NA
70004,700,1961,0.1200207,NA,NA
70004,700,1962,0.1200207,NA,NA
70004,700,1963,0.1200207,NA,NA
70004,700,1964,0.1200207,NA,NA
70004,700,1965,0.1200207,NA,NA
70004,700,1966,0.1200207,NA,NA
70004,700,1967,0.1200207,NA,NA
70004,700,1968,0.1200207,NA,NA
70004,700,1969,0.1200207,NA,NA
70004,700,1970,0.1200207,NA,NA
70004,700,1971,0.1200207,NA,NA
70004,700,1972,0.1200207,NA,NA
70004,700,1973,0.1200207,NA,NA
70004,700,1974,0.1200207,NA,NA
70004,700,1975,0.1200207,NA,NA
70004,700,1976,0.1200207,NA,NA
70004,700,1977,0.1200207,NA,NA
70004,700,1978,0.1200207,NA,NA
70004,700,1979,0.1200207,NA,NA
70004,700,1980,0.1200207,0,0
70004,700,1981,0.1200207,NA,NA
70004,700,1982,0.1200207,NA,NA
70004,700,1983,0.1200207,NA,NA
70004,700,1984,0.1200207,NA,NA
70004,700,1985,0.1200207,NA,NA
70004,700,1986,0.1200207,NA,NA
70004,700,1987,0.1200207,NA,NA
70004,700,1988,0.1200207,NA,NA
70004,700,1989,0.1200207,NA,NA
70004,700,1990,0.1200207,0,0
70004,700,1991,0.10801656,0,0
70004,700,1992,0.09601241999999999,0,0
70004,700,1993,0.08400827999999999,0,0
70004,700,1994,0.07200414,0,0
70004,700,1995,0.06,0,0
70004,700,1996,0.06,4,4
70004,700,1997,0.06,4,4
70004,700,1998,0.06,4,4
70004,700,1999,0.065,4,4
70004,700,2000,0.06999999999999999,4,4
70004,700,2001,0.075,4,4
70004,700,2002,0.07999999999999999,1,1
70004,700,2003,0.08499999999999999,1,1
70004,700,2004,0.09,0,0
70004,700,2005,0.09,0,0
70004,700,2006,0.09,0,0
70101,701,1991,0.08,3,0
70101,701,1992,0.08,3,0
70101,701,1993,0.08,3,0
70101,701,1994,0.08,3,0
70101,701,1995,0.08,3,0
70101,701,1996,0.07566666666666667,3,0
70101,701,1997,0.07133333333333333,3,0
70101,701,1998,0.067,3,0
70101,701,1999,0.0625,3,0
70101,701,2000,0.058,3,0
70101,701,2001,0.053500000000000006,3,3
70101,701,2002,0.049,3,3
70101,701,2003,0.0445,4,4
70101,701,2004,0.04,4,4
70101,701,2005,0.04,4,4
70101,701,2006,0.04,4,4
70201,702,1991,0.05,0,0
70201,702,1992,0.05,0,0
70201,702,1993,0.05,0,0
70201,702,1994,0.05,0,0
70201,702,1995,0.05,0,0
70201,702,1996,0.045000000000000005,0,0
70201,702,1997,0.04000000000000001,0,0
70201,702,1998,0.035,0,0
70201,702,1999,0.03066666666666667,0,0
70201,702,2000,0.026333333333333337,0,0
70201,702,2001,0.022000000000000002,0,0
70201,702,2002,0.01766666666666667,0,0
70201,702,2003,0.013333333333333332,0,0
70201,702,2004,0.009,0,0
70201,702,2005,0.009,0,0
70201,702,2006,0.009,0,0
70202,702,1991,0.2345,NA,NA
70202,702,1992,0.2345,3,NA
70202,702,1993,0.2345,NA,NA
70202,702,1994,0.2345,NA,NA
70202,702,1995,0.2345,NA,NA
70202,702,1996,0.2345,NA,NA
70202,702,1997,0.2345,NA,NA
70202,702,1998,0.2345,3,NA
70202,702,1999,0.22041666666666665,3,3
70202,702,2000,0.2063333333333333,3,3
70202,702,2001,0.19224999999999998,3,3
70202,702,2002,0.17816666666666667,3,3
70202,702,2003,0.1640833333333333,3,3
70202,702,2004,0.15,3,3
70202,702,2005,0.15,3,3
70202,702,2006,0.15,3,3
70301,703,1991,0.18,0,0
70301,703,1992,0.18,0,0
70301,703,1993,0.18,0,0
70301,703,1994,0.18,0,0
70301,703,1995,0.18,0,0
70301,703,1996,0.18,0,0
70301,703,1997,0.18,0,0
70301,703,1998,0.18,0,0
70301,703,1999,0.17083333333333334,0,0
70301,703,2000,0.16166666666666665,0,0
70301,703,2001,0.1525,0,0
70301,703,2002,0.14333333333333334,0,0
70301,703,2003,0.13416666666666666,0,0
70301,703,2004,0.125,0,0
70301,703,2005,0.125,0,0
70301,703,2006,0.125,0,0
70302,703,1991,0.129,2,0
70302,703,1992,0.129,2,0
70302,703,1993,0.129,2,0
70302,703,1994,0.129,2,0
70302,703,1995,0.129,2,0
70302,703,1996,0.129,2,0
70302,703,1997,0.129,2,0
70302,703,1998,0.129,2,0
70302,703,1999,0.13083333333333333,2,0
70302,703,2000,0.13266666666666668,2,0
70302,703,2001,0.1345,3,0
70302,703,2002,0.13633333333333333,3,0
70302,703,2003,0.1381666666666667,3,0
70302,703,2004,0.14,3,2
70302,703,2005,0.14,3,3
70302,703,2006,0.14,3,3
70401,704,1991,0.07,3,0
70401,704,1992,0.07,3,0
70401,704,1993,0.07,3,0
70401,704,1994,0.07,3,0
70401,704,1995,0.07,3,0
70401,704,1996,0.065,3,0
70401,704,1997,0.060000000000000005,3,0
70401,704,1998,0.055,3,0
70401,704,1999,0.055,3,0
70401,704,2000,0.055,3,0
70401,704,2001,0.055,3,0
70401,704,2002,0.055,3,0
70401,704,2003,0.055,3,0
70401,704,2004,0.055,3,0
70401,704,2005,0.055,3,0
70401,704,2006,0.055,3,0
70402,704,1991,0.0505,NA,NA
70402,704,1992,0.0505,4,NA
70402,704,1993,0.0505,NA,NA
70402,704,1994,0.0505,0,NA
70402,704,1995,0.0505,NA,NA
70402,704,1996,0.0505,0,NA
70402,704,1997,0.0505,0,NA
70402,704,1998,0.0505,NA,NA
70402,704,1999,0.05041666666666667,3,3
70402,704,2000,0.050333333333333334,3,3
70402,704,2001,0.05025,4,3
70402,704,2002,0.05016666666666667,4,3
70402,704,2003,0.050083333333333334,3,3
70402,704,2004,0.05,3,3
70402,704,2005,0.05,3,3
70402,704,2006,0.05,3,3
70501,705,1991,0.365,3,3
70501,705,1992,0.365,3,3
70501,705,1993,0.365,3,3
70501,705,1994,0.365,3,3
70501,705,1995,0.365,3,3
70501,705,1996,0.359,3,3
70501,705,1997,0.353,3,3
70501,705,1998,0.347,3,3
70501,705,1999,0.3391666666666666,3,3
70501,705,2000,0.3313333333333333,3,3
70501,705,2001,0.3235,3,3
70501,705,2002,0.31566666666666665,3,3
70501,705,2003,0.3078333333333333,3,3
70501,705,2004,0.3,3,3
70501,705,2005,0.3,3,3
70501,705,2006,0.3,3,3
70502,705,1991,0.04,3,0
70502,705,1992,0.04,3,0
70502,705,1993,0.04,3,0
70502,705,1994,0.04,3,0
70502,705,1995,0.04,3,0
70502,705,1996,0.037,3,0
70502,705,1997,0.034,3,0
70502,705,1998,0.031,3,0
70502,705,1999,0.029833333333333333,3,0
70502,705,2000,0.028666666666666667,3,0
70502,705,2001,0.0275,3,0
70502,705,2002,0.026333333333333334,3,0
70502,705,2003,0.025166666666666667,3,0
70502,705,2004,0.024,3,2
70502,705,2005,0.024,3,2
70502,705,2006,0.024,3,2
71002,710,1946,0.007,NA,NA
71002,710,1947,0.007,NA,NA
71002,710,1948,0.007,NA,NA
71002,710,1949,0.007,NA,NA
71002,710,1950,0.007,NA,NA
71002,710,1951,0.007,NA,NA
71002,710,1952,0.007,NA,NA
71002,710,1953,0.007,NA,NA
71002,710,1954,0.007,NA,NA
71002,710,1955,0.007,NA,NA
71002,710,1956,0.007,NA,NA
71002,710,1957,0.007,NA,NA
71002,710,1958,0.007,NA,NA
71002,710,1959,0.007,NA,NA
71002,710,1960,0.007,NA,NA
71002,710,1961,0.007,NA,NA
71002,710,1962,0.007,NA,NA
71002,710,1963,0.007,NA,NA
71002,710,1964,0.007,NA,NA
71002,710,1965,0.007,NA,NA
71002,710,1966,0.007,NA,NA
71002,710,1967,0.007,NA,NA
71002,710,1968,0.007,NA,NA
71002,710,1969,0.007,NA,NA
71002,710,1970,0.007,NA,NA
71002,710,1971,0.007,NA,NA
71002,710,1972,0.007,NA,NA
71002,710,1973,0.007,NA,NA
71002,710,1974,0.007,NA,NA
71002,710,1975,0.007,NA,NA
71002,710,1976,0.007,NA,NA
71002,710,1977,0.007,NA,NA
71002,710,1978,0.007,NA,NA
71002,710,1979,0.007,NA,NA
71002,710,1980,0.007,1,1
71002,710,1981,0.007,NA,NA
71002,710,1982,0.007,NA,NA
71002,710,1983,0.007,NA,NA
71002,710,1984,0.007,NA,NA
71002,710,1985,0.007,NA,NA
71002,710,1986,0.007,NA,NA
71002,710,1987,0.007,NA,NA
71002,710,1988,0.007,NA,NA
71002,710,1989,0.007,NA,NA
71002,710,1990,0.007,1,1
71002,710,1991,0.007,1,1
71002,710,1992,0.007,1,1
71002,710,1993,0.007,1,1
71002,710,1994,0.007,1,1
71002,710,1995,0.007,1,1
71002,710,1996,0.007,1,1
71002,710,1997,0.007,1,1
71002,710,1998,0.007,1,1
71002,710,1999,0.0071,1,1
71002,710,2000,0.0072,1,1
71002,710,2001,0.0073,1,1
71002,710,2002,0.0074,1,1
71002,710,2003,0.0075,1,1
71002,710,2004,0.0076,0,1
71002,710,2005,0.0076,0,1
71002,710,2006,0.0076,0,1
71003,710,1946,9e-4,NA,NA
71003,710,1947,9e-4,NA,NA
71003,710,1948,9e-4,NA,NA
71003,710,1949,9e-4,NA,NA
71003,710,1950,9e-4,NA,NA
71003,710,1951,9e-4,NA,NA
71003,710,1952,9e-4,NA,NA
71003,710,1953,9e-4,NA,NA
71003,710,1954,9e-4,NA,NA
71003,710,1955,9e-4,NA,NA
71003,710,1956,9e-4,NA,NA
71003,710,1957,9e-4,NA,NA
71003,710,1958,9e-4,NA,NA
71003,710,1959,9e-4,NA,NA
71003,710,1960,9e-4,NA,NA
71003,710,1961,9e-4,NA,NA
71003,710,1962,9e-4,NA,NA
71003,710,1963,9e-4,NA,NA
71003,710,1964,9e-4,NA,NA
71003,710,1965,9e-4,NA,NA
71003,710,1966,9e-4,NA,NA
71003,710,1967,9e-4,NA,NA
71003,710,1968,9e-4,NA,NA
71003,710,1969,9e-4,NA,NA
71003,710,1970,9e-4,NA,NA
71003,710,1971,9e-4,NA,NA
71003,710,1972,9e-4,NA,NA
71003,710,1973,9e-4,NA,NA
71003,710,1974,9e-4,NA,NA
71003,710,1975,9e-4,NA,NA
71003,710,1976,9e-4,NA,NA
71003,710,1977,9e-4,NA,NA
71003,710,1978,9e-4,NA,NA
71003,710,1979,9e-4,NA,NA
71003,710,1980,9e-4,1,3
71003,710,1981,9e-4,NA,NA
71003,710,1982,9e-4,NA,NA
71003,710,1983,9e-4,NA,NA
71003,710,1984,9e-4,NA,NA
71003,710,1985,9e-4,NA,NA
71003,710,1986,9e-4,NA,NA
71003,710,1987,9e-4,NA,NA
71003,710,1988,9e-4,NA,NA
71003,710,1989,9e-4,NA,NA
71003,710,1990,9e-4,3,3
71003,710,1991,0.0021200000000000004,3,3
71003,710,1992,0.00334,3,3
71003,710,1993,0.00456,3,3
71003,710,1994,0.00578,3,3
71003,710,1995,0.007,3,3
71003,710,1996,0.007,4,3
71003,710,1997,0.007,4,3
71003,710,1998,0.007,4,3
71003,710,1999,0.0069166666666666664,4,1
71003,710,2000,0.006833333333333334,4,1
71003,710,2001,0.00675,4,1
71003,710,2002,0.006666666666666666,4,1
71003,710,2003,0.006583333333333333,4,1
71003,710,2004,0.0065,4,3
71003,710,2005,0.0065,4,3
71003,710,2006,0.0065,4,3
71005,710,1946,0.0044,NA,NA
71005,710,1947,0.0044,NA,NA
71005,710,1948,0.0044,NA,NA
71005,710,1949,0.0044,NA,NA
71005,710,1950,0.0044,NA,NA
71005,710,1951,0.0044,NA,NA
71005,710,1952,0.0044,NA,NA
71005,710,1953,0.0044,NA,NA
71005,710,1954,0.0044,NA,NA
71005,710,1955,0.0044,NA,NA
71005,710,1956,0.0044,NA,NA
71005,710,1957,0.0044,NA,NA
71005,710,1958,0.0044,NA,NA
71005,710,1959,0.0044,NA,NA
71005,710,1960,0.0044,NA,NA
71005,710,1961,0.0044,NA,NA
71005,710,1962,0.0044,NA,NA
71005,710,1963,0.0044,NA,NA
71005,710,1964,0.0044,NA,NA
71005,710,1965,0.0044,NA,NA
71005,710,1966,0.0044,NA,NA
71005,710,1967,0.0044,NA,NA
71005,710,1968,0.0044,NA,NA
71005,710,1969,0.0044,NA,NA
71005,710,1970,0.0044,NA,NA
71005,710,1971,0.0044,NA,NA
71005,710,1972,0.0044,NA,NA
71005,710,1973,0.0044,NA,NA
71005,710,1974,0.0044,NA,NA
71005,710,1975,0.0044,NA,NA
71005,710,1976,0.0044,NA,NA
71005,710,1977,0.0044,NA,NA
71005,710,1978,0.0044,NA,NA
71005,710,1979,0.0044,NA,NA
71005,710,1980,0.0044,3,3
71005,710,1981,0.0044,NA,NA
71005,710,1982,0.0044,NA,NA
71005,710,1983,0.0044,NA,NA
71005,710,1984,0.0044,NA,NA
71005,710,1985,0.0044,NA,NA
71005,710,1986,0.0044,NA,NA
71005,710,1987,0.0044,NA,NA
71005,710,1988,0.0044,NA,NA
71005,710,1989,0.0044,NA,NA
71005,710,1990,0.0044,3,3
71005,710,1991,0.0044,3,3
71005,710,1992,0.0044,3,3
71005,710,1993,0.0044,3,3
71005,710,1994,0.0044,3,3
71005,710,1995,0.0044,4,3
71005,710,1996,0.0044,4,3
71005,710,1997,0.0044,4,3
71005,710,1998,0.0044,4,3
71005,710,1999,0.004,4,4
71005,710,2000,0.0036000000000000003,4,4
71005,710,2001,0.0032,4,4
71005,710,2002,0.0028000000000000004,4,4
71005,710,2003,0.0024,4,4
71005,710,2004,0.002,4,4
71005,710,2005,0.002,4,4
71005,710,2006,0.002,4,4
71301,713,1950,0.015,NA,NA
71301,713,1951,0.015,NA,NA
71301,713,1952,0.015,NA,NA
71301,713,1953,0.015,NA,NA
71301,713,1954,0.015,NA,NA
71301,713,1955,0.015,NA,NA
71301,713,1956,0.015,NA,NA
71301,713,1957,0.015,NA,NA
71301,713,1958,0.015,NA,NA
71301,713,1959,0.015,NA,NA
71301,713,1960,0.015,NA,NA
71301,713,1961,0.015,NA,NA
71301,713,1962,0.015,NA,NA
71301,713,1963,0.015,NA,NA
71301,713,1964,0.015,NA,NA
71301,713,1965,0.015,NA,NA
71301,713,1966,0.015,NA,NA
71301,713,1967,0.015,NA,NA
71301,713,1968,0.015,NA,NA
71301,713,1969,0.015,NA,NA
71301,713,1970,0.015,NA,NA
71301,713,1971,0.015,NA,NA
71301,713,1972,0.015,NA,NA
71301,713,1973,0.015,NA,NA
71301,713,1974,0.015,NA,NA
71301,713,1975,0.015,NA,NA
71301,713,1976,0.015,NA,NA
71301,713,1977,0.015,NA,NA
71301,713,1978,0.015,NA,NA
71301,713,1979,0.015,NA,NA
71301,713,1980,0.015,4,4
71301,713,1981,0.015,NA,NA
71301,713,1982,0.015,NA,NA
71301,713,1983,0.015,NA,NA
71301,713,1984,0.015,NA,NA
71301,713,1985,0.015,NA,NA
71301,713,1986,0.015,NA,NA
71301,713,1987,0.015,NA,NA
71301,713,1988,0.015,NA,NA
71301,713,1989,0.015,NA,NA
71301,713,1990,0.015,4,3
71301,713,1991,0.0154,4,3
71301,713,1992,0.0158,4,3
71301,713,1993,0.0162,4,3
71301,713,1994,0.0166,4,3
71301,713,1995,0.017,4,3
71301,713,1996,0.017,3,3
71301,713,1997,0.017,3,3
71301,713,1998,0.017,3,3
71301,713,1999,0.0175,3,1
71301,713,2000,0.018000000000000002,3,1
71301,713,2001,0.018500000000000003,3,1
71301,713,2002,0.019,3,1
71301,713,2003,0.0195,3,1
71301,713,2004,0.02,3,1
71301,713,2005,0.02,3,1
71301,713,2006,0.02,3,1
71302,713,1950,0.135,NA,NA
71302,713,1951,0.135,NA,NA
71302,713,1952,0.135,NA,NA
71302,713,1953,0.135,NA,NA
71302,713,1954,0.135,NA,NA
71302,713,1955,0.135,NA,NA
71302,713,1956,0.135,NA,NA
71302,713,1957,0.135,NA,NA
71302,713,1958,0.135,NA,NA
71302,713,1959,0.135,NA,NA
71302,713,1960,0.135,NA,NA
71302,713,1961,0.135,NA,NA
71302,713,1962,0.135,NA,NA
71302,713,1963,0.135,NA,NA
71302,713,1964,0.135,NA,NA
71302,713,1965,0.135,NA,NA
71302,713,1966,0.135,NA,NA
71302,713,1967,0.135,NA,NA
71302,713,1968,0.135,NA,NA
71302,713,1969,0.135,NA,NA
71302,713,1970,0.135,NA,NA
71302,713,1971,0.135,NA,NA
71302,713,1972,0.135,NA,NA
71302,713,1973,0.135,NA,NA
71302,713,1974,0.135,NA,NA
71302,713,1975,0.135,NA,NA
71302,713,1976,0.135,NA,NA
71302,713,1977,0.135,NA,NA
71302,713,1978,0.135,NA,NA
71302,713,1979,0.135,NA,NA
71302,713,1980,0.135,0,0
71302,713,1981,0.135,NA,NA
71302,713,1982,0.135,NA,NA
71302,713,1983,0.135,NA,NA
71302,713,1984,0.135,NA,NA
71302,713,1985,0.135,NA,NA
71302,713,1986,0.135,NA,NA
71302,713,1987,0.135,NA,NA
71302,713,1988,0.135,NA,NA
71302,713,1989,0.135,NA,NA
71302,713,1990,0.135,0,0
71302,713,1991,0.136,0,0
71302,713,1992,0.137,0,0
71302,713,1993,0.138,0,0
71302,713,1994,0.139,0,0
71302,713,1995,0.14,0,0
71302,713,1996,0.14,0,0
71302,713,1997,0.14,0,0
71302,713,1998,0.14,0,0
71302,713,1999,0.14,0,0
71302,713,2000,0.14,0,0
71302,713,2001,0.14,0,0
71302,713,2002,0.14,0,0
71302,713,2003,0.14,0,0
71302,713,2004,0.14,0,0
71302,713,2005,0.14,0,0
71302,713,2006,0.14,0,0
71303,713,1950,0.85,NA,NA
71303,713,1951,0.85,NA,NA
71303,713,1952,0.85,NA,NA
71303,713,1953,0.85,NA,NA
71303,713,1954,0.85,NA,NA
71303,713,1955,0.85,NA,NA
71303,713,1956,0.85,NA,NA
71303,713,1957,0.85,NA,NA
71303,713,1958,0.85,NA,NA
71303,713,1959,0.85,NA,NA
71303,713,1960,0.85,NA,NA
71303,713,1961,0.85,NA,NA
71303,713,1962,0.85,NA,NA
71303,713,1963,0.85,NA,NA
71303,713,1964,0.85,NA,NA
71303,713,1965,0.85,NA,NA
71303,713,1966,0.85,NA,NA
71303,713,1967,0.85,NA,NA
71303,713,1968,0.85,NA,NA
71303,713,1969,0.85,NA,NA
71303,713,1970,0.85,NA,NA
71303,713,1971,0.85,NA,NA
71303,713,1972,0.85,NA,NA
71303,713,1973,0.85,NA,NA
71303,713,1974,0.85,NA,NA
71303,713,1975,0.85,NA,NA
71303,713,1976,0.85,NA,NA
71303,713,1977,0.85,NA,NA
71303,713,1978,0.85,NA,NA
71303,713,1979,0.85,NA,NA
71303,713,1980,0.85,3,0
71303,713,1981,0.85,NA,NA
71303,713,1982,0.85,NA,NA
71303,713,1983,0.85,NA,NA
71303,713,1984,0.85,NA,NA
71303,713,1985,0.85,NA,NA
71303,713,1986,0.85,NA,NA
71303,713,1987,0.85,NA,NA
71303,713,1988,0.85,NA,NA
71303,713,1989,0.85,NA,NA
71303,713,1990,0.85,1,0
71303,713,1991,0.848,1,0
71303,713,1992,0.846,1,0
71303,713,1993,0.844,1,0
71303,713,1994,0.842,1,0
71303,713,1995,0.84,1,0
71303,713,1996,0.84,1,0
71303,713,1997,0.84,1,0
71303,713,1998,0.84,1,0
71303,713,1999,0.84,0,0
71303,713,2000,0.84,0,0
71303,713,2001,0.84,0,0
71303,713,2002,0.84,0,0
71303,713,2003,0.84,0,0
71303,713,2004,0.84,0,0
71303,713,2005,0.84,0,0
71303,713,2006,0.84,0,0
73201,732,1950,0.1310109,NA,NA
73201,732,1951,0.1310109,NA,NA
73201,732,1952,0.1310109,NA,NA
73201,732,1953,0.1310109,NA,NA
73201,732,1954,0.1310109,NA,NA
73201,732,1955,0.1310109,NA,NA
73201,732,1956,0.1310109,NA,NA
73201,732,1957,0.1310109,NA,NA
73201,732,1958,0.1310109,NA,NA
73201,732,1959,0.1310109,NA,NA
73201,732,1960,0.1310109,NA,NA
73201,732,1961,0.1310109,NA,NA
73201,732,1962,0.1310109,NA,NA
73201,732,1963,0.1310109,NA,NA
73201,732,1964,0.1310109,NA,NA
73201,732,1965,0.1310109,NA,NA
73201,732,1966,0.1310109,NA,NA
73201,732,1967,0.1310109,NA,NA
73201,732,1968,0.1310109,NA,NA
73201,732,1969,0.1310109,NA,NA
73201,732,1970,0.1310109,NA,NA
73201,732,1971,0.1310109,NA,NA
73201,732,1972,0.1310109,NA,NA
73201,732,1973,0.1310109,NA,NA
73201,732,1974,0.1310109,NA,NA
73201,732,1975,0.1310109,NA,NA
73201,732,1976,0.1310109,NA,NA
73201,732,1977,0.1310109,NA,NA
73201,732,1978,0.1310109,NA,NA
73201,732,1979,0.1310109,NA,NA
73201,732,1980,0.1310109,2,2
73201,732,1981,0.1310109,NA,NA
73201,732,1982,0.1310109,NA,NA
73201,732,1983,0.1310109,NA,NA
73201,732,1984,0.1310109,NA,NA
73201,732,1985,0.1310109,NA,NA
73201,732,1986,0.1310109,NA,NA
73201,732,1987,0.1310109,NA,NA
73201,732,1988,0.1310109,NA,NA
73201,732,1989,0.1310109,NA,NA
73201,732,1990,0.1310109,2,2
73201,732,1991,0.13100872000000002,2,2
73201,732,1992,0.13100654,2,2
73201,732,1993,0.13100436000000001,2,1
73201,732,1994,0.13100218,2,1
73201,732,1995,0.131,2,1
73201,732,1996,0.131,2,1
73201,732,1997,0.131,2,1
73201,732,1998,0.131,0,1
73201,732,1999,0.12333333333333334,0,1
73201,732,2000,0.11566666666666667,0,1
73201,732,2001,0.10800000000000001,0,0
73201,732,2002,0.10033333333333334,0,0
73201,732,2003,0.09266666666666667,0,0
73201,732,2004,0.085,0,0
73201,732,2005,0.085,0,0
73201,732,2006,0.085,0,0
74003,740,1955,0.0057,NA,NA
74003,740,1956,0.0057,NA,NA
74003,740,1957,0.0057,NA,NA
74003,740,1958,0.0057,NA,NA
74003,740,1959,0.0057,NA,NA
74003,740,1960,0.0057,NA,NA
74003,740,1961,0.0057,NA,NA
74003,740,1962,0.0057,NA,NA
74003,740,1963,0.0057,NA,NA
74003,740,1964,0.0057,NA,NA
74003,740,1965,0.0057,NA,NA
74003,740,1966,0.0057,NA,NA
74003,740,1967,0.0057,NA,NA
74003,740,1968,0.0057,NA,NA
74003,740,1969,0.0057,NA,NA
74003,740,1970,0.0057,NA,NA
74003,740,1971,0.0057,NA,NA
74003,740,1972,0.0057,NA,NA
74003,740,1973,0.0057,NA,NA
74003,740,1974,0.0057,NA,NA
74003,740,1975,0.0057,NA,NA
74003,740,1976,0.0057,NA,NA
74003,740,1977,0.0057,NA,NA
74003,740,1978,0.0057,NA,NA
74003,740,1979,0.0057,NA,NA
74003,740,1980,0.0057,4,3
74003,740,1981,0.0057,NA,NA
74003,740,1982,0.0057,NA,NA
74003,740,1983,0.0057,NA,NA
74003,740,1984,0.0057,NA,NA
74003,740,1985,0.0057,NA,NA
74003,740,1986,0.0057,NA,NA
74003,740,1987,0.0057,NA,NA
74003,740,1988,0.0057,NA,NA
74003,740,1989,0.0057,NA,NA
74003,740,1990,0.0057,4,3
74003,740,1991,0.00568,4,3
74003,740,1992,0.00566,4,3
74003,740,1993,0.00564,4,3
74003,740,1994,0.00562,4,3
74003,740,1995,0.0056,4,3
74003,740,1996,0.0056,4,3
74003,740,1997,0.0056,4,3
74003,740,1998,0.0056,4,3
74003,740,1999,0.0055,4,3
74003,740,2000,0.0054,4,3
74003,740,2001,0.0053,4,3
74003,740,2002,0.0052,4,3
74003,740,2003,0.0051,4,3
74003,740,2004,0.005,4,3
74003,740,2005,0.005,4,4
74003,740,2006,0.005,4,4
75007,750,1950,0.0034,NA,NA
75007,750,1951,0.0034,NA,NA
75007,750,1952,0.0034,NA,NA
75007,750,1953,0.0034,NA,NA
75007,750,1954,0.0034,NA,NA
75007,750,1955,0.0034,NA,NA
75007,750,1956,0.0034,NA,NA
75007,750,1957,0.0034,NA,NA
75007,750,1958,0.0034,NA,NA
75007,750,1959,0.0034,NA,NA
75007,750,1960,0.0034,NA,NA
75007,750,1961,0.0034,NA,NA
75007,750,1962,0.0034,NA,NA
75007,750,1963,0.0034,NA,NA
75007,750,1964,0.0034,NA,NA
75007,750,1965,0.0034,NA,NA
75007,750,1966,0.0034,NA,NA
75007,750,1967,0.0034,NA,NA
75007,750,1968,0.0034,NA,NA
75007,750,1969,0.0034,NA,NA
75007,750,1970,0.0034,NA,NA
